"","Factor 1","Factor 2","Factor 3","Factor 4","Factor 5","Factor 6","Factor 7","Factor 8","Factor 9","Factor 10","Factor 11","Factor 12","Factor 13","Factor 14","Factor 15","Factor 16","Factor 17","Factor 18","Factor 19","Factor 20","Factor 21","Factor 22","Factor 23","Factor 24","Factor 25","Factor 26","Factor 27","Factor 28","Factor 29","Factor 30","Factor 31","Factor 32","Factor 33","Factor 34","Factor 35","Factor 36","Factor 37","Factor 38","Factor 39","Factor 40","Factor 41","Factor 42","Factor 43","Factor 44","Factor 45","Factor 46","Factor 47","Factor 48","Factor 49","Factor 50","Factor 51","Factor 52","Factor 53","Factor 54","Factor 55","Factor 56","Factor 57","Factor 58","Factor 59","Factor 60","Factor 61","Factor 62","Factor 63","Factor 64","Factor 65","Factor 66","Factor 67","Factor 68","Factor 69","Factor 70","Factor 71","Factor 72","Factor 73","Factor 74","Factor 75","Factor 76"
"X20023",0.155018047449863,0.0698072783057876,0.125649197713929,0.014687377683106,0.0200857090137292,0.0618080868606824,0.0567546930545431,0.0823618020335427,-0.117286629435,-0.0709209475685177,0.033985988777027,0.051989672751726,0.0103255658122877,-0.000181565313762269,-0.108415286281655,0.127499755417134,-0.0796879585625625,0.0138349389549097,-0.108372679834955,-0.00757519822218303,0.109413090033389,0.0603889215437202,0.0414971315403193,0.210967109365406,-0.011768936568787,-0.0327481203614845,0.0863974454685867,-0.00280406383863947,-0.0593822454808514,-0.0885153124384646,0.0602075434659216,-0.0956396387866038,0.0445359390790525,0.05351174882775,-0.022256833397147,0.0741982569586722,0.0641024090582471,-0.0219782970872761,-0.0635116667646286,0.119776251739499,-0.0290909636760321,0.0420091183726799,-0.00679883194952738,0.110293326641136,0.103036683887825,-0.17239768986278,0.151848435362087,-0.103826023723208,0.130546720531728,-0.0654373234633502,0.214418887088394,-0.171590951538383,-0.137691827165324,0.0918506801164736,-0.149340068487633,0.0403007419039521,-0.0458884510603109,0.120454387299717,0.103414613617436,0.404520479507209,-0.190216553241002,0.112349488579064,-0.0751623914923523,0.194207793153377,-0.183216734356929,-0.226106365417118,0.322401712970544,0.16978067676532,0.0532163005003311,-0.0468884851432646,-0.020850564989466,-0.00479483615680874,-0.00710975135464557,-0.00960571168140241,0.00209040100632679,-0.000809348851225258
"X83514",-0.00392338944923096,0.122404555774058,-0.187816971517766,0.140126071255785,0.137601136099173,-0.173056306073628,0.0108248048373601,0.1862191122264,-0.0196001207118624,0.176955587805984,0.220941576670907,0.0558875126614381,-0.259055142675211,0.00588274404893886,0.256170968454852,0.0700511227137039,-0.0700190506648442,0.0256362686909169,-0.0509788265352878,-0.013607857725819,-0.224124244719568,0.0495451196464081,0.183519136110868,0.235569857996769,-0.0135752445149463,0.0893931547435524,0.0525666285195529,-0.17996458826928,-0.106548431334834,-0.171580946566281,0.0923513965327608,0.0204946194455636,0.214934404021913,-0.19886905464776,0.0936094483528388,0.179397755114944,0.0380753057534937,0.0820817432654946,0.0269281461240007,-0.0306692418182871,0.13765046730853,-0.1104218546949,-0.0790992002249649,0.0197507155951998,-0.0284752001710442,-0.04643433816569,-0.161181412481419,0.156671245357006,-0.0102852659504935,-0.0199936494681628,-0.178473322370041,-0.117240121587481,-0.112316688756571,0.0428307236116217,-0.201254090976467,0.00536146780401984,-0.0727425731855747,-0.185241593936277,-0.0578320121627958,0.00871259181985432,0.0433476608465023,-0.0260453742098752,0.0689336222256684,0.0123920247053265,0.0368458185459544,0.0142193018704274,-0.00582575926410952,0.0169721780896583,0.0159673436981633,-0.00435387737556601,-0.010952019605834,-0.00640549647627238,0.00706279476306726,0.00310725050280355,0.00139112458972349,-0.0074863479953452
"X31886",0.135587987246839,-0.114376560033553,0.0995641651673866,0.00315875831507504,0.0323462668386732,0.129327242232727,-0.128779127112153,-0.0561751978208724,-0.0324610594389412,-0.100919071388501,0.0801707247282739,0.159098304646761,-0.0200611988374068,-0.0558367954566473,-0.0162041158571086,0.0531983159623999,0.113860503170373,0.197704813049226,0.000315646141225569,-0.0142362125635553,-0.0856335234292086,-0.0651918837824311,0.0258812312046172,0.12710267199002,0.0612033086727189,-0.119976614523201,-0.0769386836719313,0.145160035672767,0.043526077329859,0.0678126810242557,-0.0493405569633429,0.0824054481872418,0.0293898916660864,0.115603010194252,-0.141771888364745,-0.105911597349468,0.196963420997614,0.16516972974284,-0.191977652297731,-0.235064834357858,-0.119132924459688,-0.210858680338065,-0.253499065660503,-0.0425729995098988,-0.130366308541586,0.054836720053917,-0.220557657865609,0.0932179555953451,-0.00733729309249044,-0.285424904246459,-0.0487704203600309,-0.029313503679011,0.00576119128669728,-0.0622635803567724,-0.0907767791022681,0.0675611755889435,-0.296069550088413,0.207212486318457,0.0339953439191792,-0.0352572357876613,0.0643881198619401,-0.0496353124734401,0.000489677224396803,-0.188308115559835,-0.126940568732789,0.0666966197849186,0.14760480696336,-0.0652049242227139,0.00645522800916471,-0.012398548531672,-0.00191281671357527,0.0226567261949365,-0.0104301509043559,0.00947262423050265,0.0043405706378639,0.0115120456429271
"X32812",-0.0208689279847859,-0.0177677058503315,-0.103515691137892,0.113819551867253,-0.173104502230107,0.180562787894111,-0.302206156316617,0.0757361741331477,-0.208222362853024,0.013489370546164,-0.201444094340348,-0.284920721795055,0.0809058030011391,-0.197388750154875,0.10097709306034,-0.00918746504435654,-0.177344276607703,-0.235698334456423,0.181708564845027,-0.0264543524067325,0.0687482353398979,-0.0472676954996838,-0.146147726937357,0.273931000847696,0.00011880878790267,-0.188234078915231,-0.131580414947872,-0.178586171549043,-0.0171477777949468,-0.0265076903813991,-0.079371698211433,-0.1819315534661,0.072780106738289,0.151514388439605,0.0495792525565609,0.0691562014973261,0.162065195670063,-0.149151146882746,0.00567156061162609,-0.0677530796090128,0.0419198425914619,-0.0621333881932127,0.0405334156341546,-0.00577241971555788,-0.012864871171196,-0.219969730709958,0.0424116373507875,-0.0231408300663959,-0.0384131952112586,-0.00372922082102318,-0.102319790641029,-0.0593544749086109,-0.00217295310218801,0.0118805258307697,0.058895775590608,0.0538185169636123,-0.0413944383403201,-0.0849433407440615,0.00961320689994787,-0.120257757970964,0.128364167280216,0.110944427201235,0.00219055698380855,-0.117390416762719,-0.0274531305050227,0.0468487584045041,0.0783026927765834,-0.00184909803161378,-0.000892764197590717,-0.034158970823874,0.0106683063883098,-0.00909179676979139,-0.0193438494839747,0.00660263916142548,0.00420543010811782,0.00235394188814717
"X19203",0.149390702057443,0.0887158620226453,-0.0870424743959462,-0.0277768387263971,0.124596176659285,0.000682869242070677,-0.00627425572252624,0.108583267511136,-0.0213347927143435,0.0860264730652354,-0.0728443291762686,0.0410751852174065,-0.196757316566652,-0.10037996021936,0.0230824179548851,0.00870790128901269,-0.0335144053931909,-0.0667363572569504,0.0699563253448943,0.012807486766362,-0.0874626678203212,0.0678485541187158,-0.0209616151163022,-0.125801062084214,0.117325629632953,0.0312652488773448,-0.0200220025001568,-0.0732137886074755,-0.0155334700242135,-0.00236986362676982,0.140969618750089,-0.0554858995075561,-0.0147727721297947,0.0301648188080542,-0.0884233664709792,-0.281507541493293,0.0810061324462753,0.0256321566918388,-0.0479929926476001,0.0385466705812148,-0.00228715019962135,-0.089870208993883,-0.0037868640926038,-0.334444599474361,0.0447862927756368,-0.0649294842430678,0.0615936384236616,0.165133968692758,-0.192720712937306,-0.136918963981849,0.119722760276601,-0.0164024911549281,0.259000437310773,0.20434347929332,0.157689217682591,-0.0379404807902938,0.180455780258455,-0.133462104869703,0.164702662455327,-0.131814352847148,-0.210863160864218,-0.0622755578202228,-0.0564342845221058,0.206096081799336,-0.326997331987076,0.0704375257893969,0.0937765147941657,-0.0972836724708977,0.0170806504100648,0.0488301126558263,-0.0396572556119897,0.00384006441352724,-0.0321131744082368,0.0130522738324588,-0.0102750399999129,0.0184348657376116
"X20167",0.00233190425861296,-0.0896283746822216,-0.137707201109585,0.0676898204245015,-0.0894265001503278,0.297109417656569,-0.122368682665458,-0.252753121201085,-0.0531549941592681,0.0733570632233054,0.143040471376994,0.253102825161944,0.0941580547238327,-0.170154812588834,-0.0918604195604835,-0.0392513618395834,0.294563225337328,0.0762803286606626,0.119401549195772,0.0771711823240476,0.248229454179571,0.239405015523004,0.111070456097959,-0.0108848596265411,0.1735994249218,0.0523506885778129,-0.0744488087089183,-0.102516140213058,-0.119500220402887,-0.183661378411844,-0.104697400660317,-0.270546225572852,-0.0232776316002538,0.00854325401890994,0.115143380223267,0.124744010832566,-0.170111993945019,0.0571760405065586,0.0146225387402561,0.152332120059942,0.0165958391375617,0.0253941786944111,-0.0701884885692034,0.0891410705084136,-0.0642927954144736,-0.00959736361653998,-0.168668328440674,0.12836644861485,-0.0587954487329805,-0.0450686859476999,0.082255919580593,-0.0125390589535811,0.0979125781958761,0.0565149002371172,-0.015278522530955,-0.0787257111627138,0.0709898270262021,-0.115247680004175,-0.0331020745777549,0.0472035027080178,-0.0229498460238208,-0.0711892494048525,0.0423873791526073,0.0767382261522173,0.0895937124546405,0.0319385956606431,0.0258762349341425,-0.0458968254974627,0.0171966198597046,0.0225908934031762,-0.00200132697172264,0.0013408608325389,0.0134220322279128,0.00700395688900099,-0.00704508308130609,-0.00293276600933002
"X86118",0.0125597275282506,-0.09592200894404,0.202044647411229,-0.157431351755534,0.137304954169458,0.185749515395001,-0.0136480394323256,-0.100485118824258,0.135143548928332,0.252655337759774,-0.254486283409409,0.00431182247046694,-0.105291707339512,-0.119392762544231,0.0878703282052237,0.107264529657154,0.0673418835604122,0.0316226673707521,0.0939068401096683,0.0942082339381841,0.00709401581636113,0.122189824189658,0.189748068238921,0.079725589865631,-0.214212706435743,-0.253218858978835,0.150120929109225,0.0889757723163093,-0.0918727677861839,-0.168893781369291,0.147662008598909,0.244234947247872,-0.125323354243225,0.069658218500401,-0.0815686610482588,0.296770010625513,-0.077477769983328,0.094649623504516,0.043790457908107,-0.175236947331285,0.13753181772392,-0.0905277075857586,0.108508549804872,-0.0551432473939672,0.151584953195237,0.00263622849862059,0.083144816548244,-0.0312352604287472,-0.113131039075758,0.0374393539438006,-0.032315520956597,-0.0518802728351386,0.0280463789917736,-0.0360596463505487,0.0783092244790005,-0.122437986340888,0.124099324012282,0.0692859844999311,0.0852536545430118,0.0104838056730213,0.0381650917476403,0.025330655998833,0.0490847981247931,-0.0370790911698502,0.0745369579421861,0.040185933652088,0.0922442248246599,-0.049106671075907,0.0396711528590377,0.0074597665715496,0.00467096129887033,-0.00485505116028469,0.00651366735155868,0.0130748141715952,0.0020305863753324,0.0153515836277161
"X19636",0.158587068797096,-0.0105221387652309,-0.0296425878868807,0.0231060726042087,0.0501625940819588,-0.019364069550549,0.0949770119066597,-0.148766790131581,0.0480508335674088,0.0777725388952032,-0.0341918166364536,0.0276191286783486,-0.11422389788066,-0.0597993783542173,0.04762400730988,-0.0277120978019306,-0.00136468476575734,-0.178359476754485,0.0317216088422825,0.0697103068643524,0.00691247385999337,0.148702923537487,0.170629266537344,0.079490970939001,0.122880250365742,0.0313682547475542,0.0162404895494593,-0.079033108515031,0.103442286864955,0.134441005407598,-0.189207108169322,-0.144651244078427,0.0684977689502155,-0.0776036980528329,-0.114722063308213,0.0899508055071118,0.155066388220217,0.010213106220298,-0.0429440291640416,-0.0919186661870259,-0.200475776832468,0.133874882352042,0.145475748414823,-0.123715903610969,-0.152516905582645,0.135145073420158,0.154011128082616,0.0835833139859457,0.0777617946894542,0.0959782726090252,-0.202380467449857,-0.0568366627717933,0.0864435557417275,-0.182551582628008,0.14462325306715,0.109411533512921,0.075461134813904,0.150877441358329,0.0193879261779424,0.183518287128585,-0.0465894493864258,-0.130313125895699,0.14065139535539,-0.0870817430434958,-0.0704647891963599,0.135369504506913,-0.0723138454776846,0.434303689223345,0.0186345096191363,0.0583542407341705,-0.077343797978325,0.057149861167115,0.0120913122116296,-0.012789878800924,0.0116131186563354,0.00058365262392144
"X18665",0.147878487219627,0.117221071738585,-0.13987364944304,0.027916288462468,0.0818696794592478,-0.00833380665175825,-0.0510898917628854,-0.0845227446236635,-0.00391517164188427,0.0809469389554328,0.0522841764688899,-0.00889051371602575,0.0629721703358282,0.0816292722781697,-0.0561348091949089,-0.0746878380740309,-0.0621981199009506,0.0767768743433285,-0.0113270416737821,0.0199527257426976,-0.0193890939211669,-0.039033140083553,0.116368290955211,0.0259081510006902,-0.0585338228450694,-0.093418042783249,0.0397190125929334,0.192028382769726,0.00779851627578308,0.0273281600221408,-0.00588433565989423,-0.110391472333189,-0.115503310362258,-0.0335619145826785,0.0168331668199642,0.0621094248839652,-0.0684998317485742,-0.122097911902955,0.0237784138145712,0.0776311808023413,0.235448016816682,-0.258059975067088,-0.113243897732168,-0.0534389293211472,-0.00877698481413567,0.000298230359678228,-0.180677945188829,-0.00406557231686778,0.0506560900253315,0.0859998479507209,-0.0198105697880759,0.194613486629652,-0.120500504730225,-0.067870504852076,0.267840650655752,0.214236575687099,0.103466784995221,-0.07849357579148,-0.0790824894106364,-0.0480732239719004,-0.259494497538016,0.0913538964325777,-0.425700358197504,-0.230698679660261,0.00349165262453599,-0.0201927486216355,0.113495830368281,0.22359358560633,-0.00426574708531155,0.0751316979426661,-0.00473274115920873,0.0593852287772601,-0.0124374454964584,-0.0138241518729774,0.00501806524876983,0.00833882921139843
"X18850",0.0441520194407998,-0.196944190064326,-0.0742704951838675,-0.254801490112786,0.0910091980604982,-0.109856237243022,-0.194957956124066,0.207583127277829,0.280705851873598,-0.0013364520863075,0.00810884078748119,0.0621862681720295,0.0992002395284206,-0.212866720524215,0.0264838182203854,-0.0449661367248927,-0.0459491969821553,0.172898960925021,-0.02373606489317,-0.0385695491755064,-0.0218251850251481,-0.0101489757929081,-0.0130199549554423,0.0340603088472563,-0.0311191305960066,0.00117961728646981,0.0635130508739622,0.00946128051267638,-0.0313254574248246,-0.00275783236853722,-0.0607578828099545,-0.0721643909086041,0.00987054062170986,0.0338909806618985,-0.0325546843458231,-0.076350418999701,0.0740214054120267,-0.208946776045391,-0.00778304719049757,0.114719379826181,-0.00142628035521499,0.0403218957794899,-0.0116727575595279,0.0926490311319514,-0.0499684999287087,-0.0622437527617221,-0.0033877476303269,0.033277691990596,0.00335273843975115,0.100004441832365,-0.0671676446796035,-0.0342285279427949,0.0144623521820553,-0.0049136493598357,0.0279148346690564,0.0412333263310391,-0.0106193028213804,-0.00219368834752738,0.0376757568481362,0.137712762478487,0.0491855764415177,-0.0108590616937685,0.0244131017249832,-0.027699423418501,0.00203347724338885,-0.0821264691816264,-0.0938693798917171,-0.132155144972669,0.492209960398105,0.404296048942292,-0.133769769117241,0.0772998586082265,-0.00466379517536043,-0.000216750322279496,-0.0375604245373355,0.0249785134839861
"X18666",0.0475046119355511,-0.188597258758,-0.080286453134368,-0.263299157057504,0.0947549453294296,-0.0877327382265332,-0.211379470444297,0.207697572664328,0.277918514169683,0.00130270821908859,0.0237837973154964,0.0702526756578396,0.0865517020247152,-0.189584971552591,0.0321867045512073,-0.0526123178958066,-0.0493476002118861,0.1845522749239,-0.00294428711991278,-0.060834740893311,-0.0262447081861026,0.0144403658142151,0.0166328268710069,0.0619954396207644,0.020949007586982,-0.012461029085403,0.0634288713267067,0.00183509379198446,-0.0389317444585123,0.0228400646633105,-0.116177363746948,-0.027218545793548,0.0319065628182284,0.0487860199909153,-0.0720522345456055,0.0407653087742074,0.033516639852109,-0.125743844448328,-0.0012221650096729,0.105854381848631,0.0256899560384019,0.0796084153076581,-0.00832845730519024,0.132424666101432,-0.0200300921278691,-0.0145547246379888,-0.0270380227934615,-0.025069957909119,-0.0436916425919999,0.00505658642296149,-0.0467611319410739,0.0138760591156681,-0.0102303895495859,-0.0179668025091209,-0.0143252989051606,0.0547529525748307,0.118309848270484,0.0380611796347488,0.027524129665522,-0.0703139690214621,-0.113856007000457,-0.0648977443232847,0.0294400347658377,0.0871577811591343,-0.0882344954498831,0.0520482223432597,-0.0353376093078998,0.0937151383316402,-0.459849835438208,-0.454564258813199,0.10584757192835,-0.116276942578471,0.000306134586923633,-0.00459363674701103,0.0405343397824666,-0.0332716195477843
"X18668",0.099670995316975,0.0131609799469369,0.0301996444958503,0.178457667710013,0.217340791099174,-0.0387713611992226,0.0157891911053528,0.161008164616126,-0.111583799224386,0.113351081144325,-0.210188864734169,0.0508828597269479,-0.0037100172946592,-0.11809121563554,-0.0580313344406509,-0.156839355517678,0.0839588720171902,-0.042388009414435,-0.0584107466614631,0.0223133132636344,0.187300463631018,-0.0688512485078723,0.308762879236249,-0.265766297474191,-0.294820514306021,-0.0494871889029424,-0.235998187652566,0.00873866279309121,0.0122943861295715,-0.141778309184051,-0.122506604432523,-0.00603761250750713,0.04619861552811,0.043803159793956,0.0279869434217141,-0.271508925432467,0.0818236580351315,0.0648364833138668,-0.127442526872858,-0.103994769259957,0.0871420728750408,0.141127806675105,-0.164434977857959,0.172751570137234,0.0324381311937131,-0.0439287756756267,0.0553799137612996,-0.020978771151892,0.204104081241602,-0.0388746666067135,-0.191342467757914,-0.0264035311979542,-0.0526454868031535,0.0670361101712076,0.128272273482228,0.0165615517147583,-0.0276268682457033,-0.123327021525103,-0.0421803730818346,0.0282831161909111,-0.0319995302910141,-0.0342302174881821,0.0977664921436524,0.010886421011587,0.0704927198502256,-0.125992201873743,-0.0146241619695895,-0.0177482444182366,-0.0554110186559961,-0.0278744287419789,0.00348527441592634,-0.0410449205895792,0.00275760150453414,-0.0013256739406787,0.00475507414636576,-0.00337302234281515
"X27200",0.14380578324772,0.0694834278214233,0.0381741798657789,-0.085127633179054,0.104884214810451,0.157095179632283,0.059324273861031,0.0389225608694766,0.02461310559284,-0.150626272028069,0.0680700865866499,0.0697617453068823,0.10516439950935,-0.0606157369338011,-0.0736734405374585,0.170170705360738,0.016887812877705,-0.0362047461069108,-0.0330645559398325,-0.0983905168490135,-0.188346167338596,0.0154917064699699,-0.0849715117846831,0.0141336670607198,-0.073435618443919,0.0722602595990916,-0.00961498626584014,-0.125776379776989,-0.0766859238363165,-0.135280572094255,0.120355454280789,-0.207317570841352,0.0134222298840224,-0.111987484919546,0.0271095073445141,-0.109391922634426,0.0294098283400653,-0.170953768123069,0.0643390364870366,-0.176029076341834,0.0688448198309973,-0.0261396332556394,0.0589065279073379,-0.127396357436842,-0.0425847421177235,0.0447987423098674,0.0473897883237978,-0.229191916857064,0.0702428337853274,-0.341721021763995,-0.142289110175035,0.329543403998559,-0.11506829400097,0.0612531160461521,0.0629119895065789,-0.0407540172645847,0.254881935014159,0.0643553125941615,-0.142652573786382,0.177028632815546,0.182600299195002,-0.0598828753022752,0.0677082994633591,0.0230330732945365,0.184502721944537,0.144030292491177,0.0802894180242464,-0.0379321998795306,-0.0394922418432751,0.0190427906817337,0.0290028392971117,0.0145895407623961,0.056929478751684,-0.0111685173870813,-0.010333483311522,0.00156002658945917
"X25303",0.0319694965633899,-0.178267827388045,-0.0462790886548897,0.230727942917341,0.038102009839098,0.0433844400179154,0.045130438922703,0.197883934415,0.0873623846172613,0.120787471119761,0.0462460754280529,-0.0130946158458294,0.00334765904295121,0.159380928980718,-0.0929233288150513,0.288792234951229,0.114980711380338,-0.251177494378611,0.43408615595322,-0.137366979121559,-0.0624131741544763,0.154204538020115,-0.104305172492528,-0.0516025372619783,-0.154161857327849,-0.0284390110284933,-0.0350405989614256,0.260879522349506,-0.117444121971201,0.0648802156549012,0.101928887289603,-0.0777606921783788,0.0989767656498311,-0.0766140622294923,-0.0646002316814213,-0.0869421826657602,-0.0564515293818505,-0.137719288032699,-0.0915776727644186,0.0185647029333574,0.0205346054807686,0.173406592587819,0.0639235605379084,0.133293302399491,0.0681382613789377,0.048741677090987,-0.198773314854842,0.157435690010467,-0.12588564128673,-0.0166782486828026,0.0328798436160172,0.0392584596642408,-0.0955026763563795,-0.0488116325878514,-0.0171768416960226,0.00337188688474661,-0.00699379174823791,0.138993849938183,0.057616311234157,0.00433444975679467,0.00789349035626387,-0.0148686637225704,-0.00362166844181959,-0.0507983547014256,-0.0794384756998352,-0.114238644418002,-0.074842039734906,0.0722150374622679,0.0396087662805286,-0.0326958477489187,0.00929572408498443,-0.0286615293195874,-0.0135437022727574,0.0129684711207848,-0.000703473638160049,-0.00498703165347197
"X18670",0.106422369848096,0.0271088645094019,-0.162729920993241,-0.10742024576562,0.284045048576448,0.183464408766744,0.151289335289188,-0.0380059253356437,-0.152630651936265,-0.0484608733463888,-0.0173323594569123,-0.053754011406417,0.028731699623996,-0.0130247681920068,0.0554089002690775,0.0545032001306056,0.0410459713738126,0.0359616569905822,0.0891977661906,-0.177782598005323,-0.071602621356906,-0.0734739889075759,-0.117312067349142,-0.15279031580286,0.0817872542581175,0.0352276052373314,0.108798531320593,-0.00850499780690427,0.0117011359318188,0.045217407524387,-0.196859450287301,0.0611504617193247,-0.121016630800157,-0.0406156908043866,0.0450915383454409,0.104471414414825,0.0588695245806521,-0.0204079369383884,-0.060335504399325,0.00615882747452914,0.0658576629395217,0.0355539843131569,0.109323424492278,0.0598972733233384,-0.0151366342213121,-0.0301248303315127,-0.0487552513313277,-0.0178050505045659,0.0931568887297203,0.0541976914775255,-0.0446593342923217,-0.104646671463245,-0.0308241623895996,0.00827329436760752,-0.0471497974437458,-0.0656820687491556,-0.0622213358188248,-0.0375139283364243,0.0136487197569623,-0.0214602467691289,-0.052855433016096,-0.019760724947246,0.0430459120397584,-0.00407513598053087,0.0413342163642417,0.0747317558743426,0.0887228175707985,-0.0426220936657677,0.0449616668082701,0.00431048642290024,0.0490951126012119,-0.099696628533761,-0.673687993426434,-0.145336159415715,0.0360721815511829,0.0903701601631144
"X18669",0.106465331737299,0.0263881422196493,-0.164915911592585,-0.10521909620071,0.285649870829932,0.178469545920822,0.15052842998305,-0.0351088838850609,-0.155606225126882,-0.0371872581221646,-0.024322554057804,-0.0665982250207968,0.0102264821624874,-0.0147474814452936,0.0564134939819226,0.0390140749889518,0.0407819341220282,0.0238345622342453,0.0847834137310467,-0.163603938302197,-0.0610005437851243,-0.0873582475878855,-0.118117681374142,-0.172437170630614,0.0784100222881078,0.0116102997140833,0.126383110961095,-0.0140286548902223,0.0303847295552646,0.0497931518919505,-0.18336671786763,0.05314225698235,-0.12049574047946,-0.0283747405949804,0.042523654614495,0.10063858587892,0.0463435778975572,-0.0336167914464279,-0.0511879761271303,0.0136350407349755,0.0599338066972716,0.0333352855846182,0.120809615686478,0.0965486384750704,-0.0229749846934306,-0.0599061645948214,-0.0532172073557115,0.00351599808644637,0.0722493715489687,0.0425871511221698,-0.0299943972638383,-0.142627630230549,-0.0450961769942165,0.00756774981180595,-0.0303063349113593,-0.0416451083873926,-0.0845990711878861,-0.0357145910043897,0.0449648355590179,-0.0698528844942784,-0.0381225356414104,-0.0189773893730623,0.000897472992483617,-0.0129226683023399,-0.05172074926627,0.033263115209948,0.0780308223283817,-0.0622864657068403,0.0178366889560327,-0.026247021202172,-0.0295240276662594,0.104464592307676,0.665170248998296,0.161869200780498,-0.0410877862732967,-0.0839158401665294
"X74155",0.123881642493667,-0.14169580109345,0.00866057651911898,0.0810507076475641,-0.115976962975835,-0.00182308940795946,0.0547686099373958,0.0191102680908677,-0.215956821289733,-0.11878751894095,-0.0414870036581536,-0.0906097433396767,-0.158789241286628,0.0186339452147716,-0.169938937900286,-0.123910173809768,-0.0229614149427724,0.0235374857125671,-0.0372751961286764,0.174991355696584,-0.129150406219831,-0.132012303373229,0.0774240981968574,-0.0459979977834088,-0.0866011261171253,-0.044477155622373,0.0231232687971408,-0.0726769801555663,-0.0463067169168958,-0.103595796485515,0.034425033052126,0.021338552832915,-0.0104677120599565,-0.130547145383244,-0.0521340491934009,0.248243803207188,-0.0268637152554868,-0.203687221338439,-0.412915619337643,0.10270143926255,0.0350119064409976,0.063318193183152,-0.173885561148938,-0.0244850880077596,-0.222006190159422,0.0389787966356116,-0.0849621043804577,-0.0730268601433542,-0.147396569832653,0.227257686785607,0.0348659336826862,0.0138030793450316,-0.0805419299470559,-0.0434827825486505,0.0410892146546957,0.0260104134433232,0.196604678079409,0.170648195724232,-0.0709745892774614,0.0494397706712328,0.059999270645512,-0.0399716520089503,0.0522427820093111,0.112800537580235,-0.174307420751417,0.128311005064169,-0.0469000108572938,-0.244496389676459,-0.00971923389066461,-0.00686634130695078,-0.0254986360250272,-0.00612930541289776,-0.00699462402301936,-0.00469563285441587,0.00765966919041096,0.011230930797134
"X20060",0.152185555919816,0.0978201114359295,0.0867731296484611,-0.00090307497437062,-0.0554612129317151,0.0297312925353041,-0.0386267137322915,0.194558446483219,-0.00379735913445854,0.0359332975446239,0.000751794435031241,0.00398967920282474,0.0534686402401461,-0.0569714682803566,-0.08191818713974,0.0779240026220247,0.00677374004259132,0.0719542343217827,-0.0207887186165084,0.00134530835862715,0.059992724488224,0.0509774311487636,-0.0648862505004836,-0.106064061756932,0.10017840868434,0.0965809641755486,-0.0265175911171394,0.18334203920162,-0.077908827469275,0.162517894525891,0.148335931903519,0.0220319805282645,0.0180291092362833,0.127196487130863,-0.144610210696616,0.198670505328861,-0.105216232632134,0.0360031947975808,-0.0960149131199752,-0.03435233027518,-0.144559770623577,-0.0306370344603368,0.0101726626986177,-0.156290990661461,-0.269128019241155,-0.0586591373811164,-0.00285911086523972,-0.0216757652621639,0.0982330331061249,0.122133101433577,-0.0779843146321776,0.0402164857869283,-0.03163273675417,0.242664063693461,-0.125166631883535,-0.106930961518961,0.150867262327434,-0.242720288915318,-0.178254018664421,-0.0938064919751909,-0.120294284350681,0.214166193867495,0.349991931848079,-0.276041539279082,0.0193239237843989,-0.165262666549726,0.0445141694632218,0.0820035144662914,0.0105837321208219,-0.00708649342559044,-0.00803638107602506,-0.00668613487115712,0.0192598626307053,0.0179456995109954,-0.00022809626143018,0.00210742369176089
"X44815",0.120606794383304,-0.184654349000437,-0.00418888043081499,0.0631718374553025,-0.0258627962186566,0.0568796603498085,-0.0539585121615485,-0.112677637457188,-0.0306377926565739,0.0130445201314603,0.179649761393571,0.00562677490498501,0.0189292280948942,0.16009297455253,-0.0458762572093427,-0.0994419047367015,-0.0418650245889883,-0.00962477747566632,-0.0862084016761545,0.0925466949008974,-0.0342084157396438,-0.127403070326838,0.0403947672139323,-0.0949538778589758,0.0146738708312441,-0.124954630031308,0.19689855340133,0.148127860761142,-0.270093642983043,-0.265396447066061,0.0312961821464992,-0.0307565574549197,0.212658607388527,-0.103549157756927,0.109528033012762,-0.209362010162379,0.162343582249392,-0.113556926794901,0.16041787702035,-0.0969706470345051,-0.186926883879403,-0.171642266329345,0.16644813622566,0.102114971365201,-0.087748605839765,0.0256756629745781,0.0418098322652761,-0.14825838982085,0.0714173156017819,0.104091129972059,0.157714647377005,-0.105244999996436,-0.0313347338235649,-0.0870888553351093,0.0349580854560064,-0.031277121567834,0.0864036527425497,-0.155499659878888,0.292096996936226,-0.172590766101381,-0.0194915614966477,-0.032171637084995,0.189384669410671,-0.118825284420661,-0.00747745733583982,0.0267600590857456,0.0368471771104217,0.0377825228886593,0.0081395147745726,-0.0411199406120173,-0.0211393357283696,0.0213244785403279,-0.023067673480249,0.0188311682713355,0.00138701284277998,0.000285421539638478
